rowid,ordid,orddt,shpdt,segmt,state,cono,prodid,categ,subct,prdna,sales,order_month,order_day,order_year,order_dayofweek,shipping_delay
3148.0,US-2024-152380,2024-11-19,2024-12-03,Consumer,La Victoria,Centro,FUR-TA-10002533,Almacenamiento,Discos externos,SanDisk Ultra Flair USB 3.0 64GB,688.1800000000001,11,19,2024,1,14
3149.0,CA-2024-162929,2024-11-19,2024-12-03,Home Office,Los Olivos,Norte,OFF-PA-10002986,Periféricos,Impresoras,HP X3000 Ratón Inalámbrico Óptico,796.0,11,19,2024,1,14
3150.0,CA-2024-121468,2024-11-19,2024-12-03,Consumer,Punta Hermosa,Sur,TEC-PH-10000376,Periféricos,Auriculares / Headsets,Square Credit Card Reader,785.69,11,19,2024,1,14
3151.0,CA-2024-158876,2024-11-19,2024-12-03,Consumer,San Luis,Centro,OFF-SU-10001165,Periféricos,Webcams,Microsoft LifeCam HD-3000 720p,863.65,11,19,2024,1,14
3152.0,CA-2024-158876,2024-11-19,2024-12-03,Consumer,Villa María del Triunfo,Sur,FUR-FU-10001967,Almacenamiento,Pendrives / USB,Telescoping Adjustable Floor Lamp,680.69,11,19,2024,1,14
3153.0,US-2024-139969,2024-11-19,2024-12-03,Consumer,Cieneguilla,Este,FUR-CH-10001973,Almacenamiento,Tarjetas de memoria,SanDisk Ultra Flair USB 3.0 64GB,756.75,11,19,2024,1,14
3154.0,CA-2024-101042,2024-11-19,2024-12-03,Consumer,Jesús María,Centro,OFF-BI-10000088,Periféricos,Mouse / Ratones,AverMedia PW513 4K UHD Webcam,800.92,11,19,2024,1,14
3155.0,CA-2024-126242,2024-11-19,2024-12-03,Consumer,Punta Hermosa,Sur,OFF-ST-10000675,Periféricos,Monitores,HP X3000 Ratón Inalámbrico Óptico,872.75,11,19,2024,1,14
3156.0,CA-2024-126242,2024-11-19,2024-12-03,Consumer,Cieneguilla,Este,FUR-FU-10002685,Almacenamiento,Tarjetas de memoria,SanDisk Ultra Flair USB 3.0 64GB,803.72,11,19,2024,1,14
3157.0,CA-2024-168858,2024-11-19,2024-12-03,Corporate,Breña,Centro,OFF-EN-10001415,Periféricos,Auriculares / Headsets,Razer Kiyo Pro Webcam Full HD con HDR y sensor Sony,688.6,11,19,2024,1,14
3158.0,CA-2024-112529,2024-11-19,2024-12-03,Corporate,Pachacámac,Sur,FUR-TA-10002622,Almacenamiento,Pendrives / USB,SanDisk Extreme Pro 128GB USB 3.2 Gen 1,853.41,11,19,2024,1,14
3159.0,CA-2024-110926,2024-11-19,2024-12-03,Consumer,Punta Negra,Sur,OFF-FA-10000624,Periféricos,Micrófonos,OIC Binder Clips,717.74,11,19,2024,1,14
3160.0,CA-2024-131254,2024-11-19,2024-12-03,Consumer,Santa Rosa,Centro,FUR-CH-10003774,Almacenamiento,Discos externos,Samsung BAR Plus 64GB USB 3.1,747.75,11,19,2024,1,14
3161.0,CA-2024-131254,2024-11-19,2024-12-03,Consumer,Lurigancho-Chosica,Este,OFF-AR-10003876,Componentes,Refrigeración,Deepcool GAMMAXX 400 V2 Disipador de Aire para CPU,695.6,11,19,2024,1,14
3162.0,CA-2024-131254,2024-11-19,2024-12-03,Consumer,Santa Rosa,Centro,OFF-BI-10003527,Componentes,Procesadores (CPU),AMD Ryzen 5 5600X 6 núcleos 12 hilos,833.21,11,19,2024,1,14
3163.0,US-2024-108014,2024-11-19,2024-12-03,Consumer,Pachacámac,Sur,OFF-BI-10003984,Componentes,Tarjetas gráficas (GPU),Lock-Up Easel 'Spel-Binder',865.75,11,19,2024,1,14
3164.0,CA-2024-100454,2024-11-20,2024-12-04,Corporate,Jesús María,Centro,OFF-AR-10002578,Periféricos,Auriculares / Headsets,HyperX Alloy FPS Pro Teclado Mecánico Tenkeyless,771.08,11,20,2024,2,14
3165.0,CA-2024-100454,2024-11-20,2024-12-04,Corporate,Pucusana,Sur,FUR-BO-10001519,Almacenamiento,Tarjetas de memoria,Corsair Flash Voyager GTX 256GB USB 3.1,741.2,11,20,2024,2,14
3166.0,CA-2024-144652,2024-11-20,2024-12-04,Home Office,Miraflores,Centro,OFF-AR-10003732,Periféricos,Micrófonos,Beats Studio Buds Cancelación de ruido inalámbricos,872.54,11,20,2024,2,14
3167.0,US-2024-161193,2024-11-20,2024-12-04,Consumer,Magdalena del Mar,Centro,FUR-FU-10001861,Almacenamiento,Pendrives / USB,PNY Turbo Attaché 4 128GB USB 3.0,804.72,11,20,2024,2,14
3168.0,US-2024-161193,2024-11-20,2024-12-04,Consumer,San Juan de Miraflores,Sur,FUR-FU-10000206,Almacenamiento,Tarjetas de memoria,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",751.0,11,20,2024,2,14
3169.0,US-2024-110996,2024-11-20,2024-12-04,Consumer,Miraflores,Centro,FUR-CH-10003956,Almacenamiento,Discos externos,SanDisk Extreme Pro 128GB USB 3.2 Gen 1,800.31,11,20,2024,2,14
3170.0,CA-2024-156524,2024-11-20,2024-12-04,Consumer,Santa Rosa,Centro,OFF-PA-10003883,Periféricos,Impresoras,Razer Kiyo Pro Webcam Full HD con HDR y sensor Sony,831.59,11,20,2024,2,14
3171.0,CA-2024-146724,2024-11-20,2024-12-04,Consumer,Punta Negra,Sur,OFF-AR-10001026,Periféricos,Auriculares / Headsets,Razer DeathAdder V2 Ratón Gamer con cable,715.35,11,20,2024,2,14
3172.0,CA-2024-111556,2024-11-20,2024-12-04,Consumer,San Luis,Centro,OFF-PA-10003651,Componentes,Memoria RAM,Intel 670p 1TB NVMe M.2 SSD,812.24,11,20,2024,2,14
3173.0,CA-2024-111556,2024-11-20,2024-12-04,Consumer,Villa María del Triunfo,Sur,FUR-BO-10003159,Almacenamiento,Pendrives / USB,SanDisk Extreme Pro 128GB USB 3.2 Gen 1,803.1,11,20,2024,2,14
3174.0,CA-2024-111556,2024-11-20,2024-12-04,Consumer,Ate,Este,TEC-PH-10001459,Periféricos,Teclados,Samsung Galaxy Mega 6.3,787.83,11,20,2024,2,14
3175.0,CA-2024-111556,2024-11-20,2024-12-04,Consumer,Pucusana,Sur,OFF-AR-10004602,Componentes,Placas base,Noctua NH-D15 Disipador de Aire Doble Torre,738.77,11,20,2024,2,14
3176.0,CA-2024-103499,2024-11-20,2024-12-04,Consumer,Santa Rosa,Centro,FUR-CH-10001482,Almacenamiento,Pendrives / USB,Kingston DataTraveler Max 256GB USB-C 3.2 Gen 2,745.0699999999999,11,20,2024,2,14
3177.0,US-2024-101511,2024-11-21,2024-12-05,Consumer,Pachacámac,Sur,FUR-CH-10004698,Almacenamiento,Tarjetas de memoria,HP x796w 64GB USB 3.1,797.36,11,21,2024,3,14
3178.0,CA-2024-140004,2024-11-21,2024-12-05,Consumer,Santa Anita,Este,OFF-AR-10004685,Periféricos,Auriculares / Headsets,Logitech C920 HD Pro Webcam 1080p,814.11,11,21,2024,3,14
3179.0,CA-2024-142888,2024-11-21,2024-12-05,Consumer,San Juan de Miraflores,Sur,FUR-TA-10004767,Almacenamiento,Pendrives / USB,SanDisk Extreme Pro 128GB USB 3.2 Gen 1,864.14,11,21,2024,3,14
3180.0,CA-2024-107874,2024-11-21,2024-12-05,Consumer,Villa El Salvador,Sur,FUR-FU-10003535,Almacenamiento,Tarjetas de memoria,Corsair Flash Voyager GTX 256GB USB 3.1,867.44,11,21,2024,3,14
3181.0,CA-2024-103380,2024-11-21,2024-12-05,Home Office,Pachacámac,Sur,OFF-ST-10003442,Periféricos,Teclados,Eldon Portable Mobile Manager,721.79,11,21,2024,3,14
3182.0,CA-2024-103380,2024-11-21,2024-12-05,Home Office,Punta Negra,Sur,OFF-FA-10004248,Periféricos,Mouse / Ratones,Brother HL-L2350DW Impresora Láser,805.7,11,21,2024,3,14
3183.0,CA-2024-103380,2024-11-21,2024-12-05,Home Office,San Miguel,Centro,OFF-AP-10001492,Periféricos,Monitores,Logitech Brio 4K Ultra HD Webcam con HDR,879.35,11,21,2024,3,14
3184.0,CA-2024-115511,2024-11-21,2024-12-05,Consumer,Santa Rosa,Centro,FUR-BO-10002598,Almacenamiento,Discos externos,"Hon Metal Bookcases, Putty",712.4,11,21,2024,3,14
3185.0,CA-2024-115511,2024-11-21,2024-12-05,Consumer,Surco,Centro,OFF-BI-10002225,Periféricos,Auriculares / Headsets,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",859.45,11,21,2024,3,14
3186.0,CA-2024-100811,2024-11-21,2024-12-05,Consumer,Pachacámac,Sur,OFF-ST-10002444,Periféricos,Webcams,Logitech MX Keys Teclado Inalámbrico Iluminado,686.13,11,21,2024,3,14
3187.0,CA-2024-105690,2024-11-21,2024-12-05,Corporate,Pueblo Libre,Centro,FUR-BO-10003965,Almacenamiento,Discos externos,Samsung BAR Plus 64GB USB 3.1,791.39,11,21,2024,3,14
3188.0,CA-2024-105690,2024-11-21,2024-12-05,Corporate,Santa Rosa,Centro,OFF-LA-10000240,Componentes,Memoria RAM,Self-Adhesive Address Labels for Typewriters by Universal,825.29,11,21,2024,3,14
3189.0,CA-2024-105690,2024-11-21,2024-12-05,Corporate,San Isidro,Centro,TEC-CO-10001571,Periféricos,Mouse / Ratones,Sharp 1540cs Digital Laser Copier,811.09,11,21,2024,3,14
3190.0,US-2024-107405,2024-11-21,2024-12-05,Corporate,Lince,Centro,OFF-ST-10002301,Componentes,Unidades de estado sólido (SSD),AMD Ryzen 3 4100 4 núcleos 8 hilos,711.42,11,21,2024,3,14
3191.0,US-2024-118983,2024-11-22,2024-12-06,Home Office,Santa Rosa,Centro,OFF-AP-10002311,Periféricos,Impresoras,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",718.26,11,22,2024,4,14
3192.0,US-2024-118983,2024-11-22,2024-12-06,Home Office,San Luis,Centro,OFF-BI-10000756,Periféricos,Auriculares / Headsets,Logitech G502 HERO Ratón Gamer con sensor HERO 25K,773.79,11,22,2024,4,14
3193.0,CA-2024-139094,2024-11-22,2024-12-06,Home Office,Pucusana,Sur,FUR-TA-10004607,Almacenamiento,Discos externos,Samsung T7 Portable SSD 1TB Externo,792.64,11,22,2024,4,14
3194.0,US-2024-158057,2024-11-22,2024-12-06,Consumer,Lurín,Sur,OFF-BI-10004410,Periféricos,Micrófonos,Beats Studio Buds Cancelación de ruido inalámbricos,769.89,11,22,2024,4,14
3195.0,US-2024-158057,2024-11-22,2024-12-06,Consumer,Punta Negra,Sur,OFF-BI-10002735,Periféricos,Teclados,GBC Prestige Therm-A-Bind Covers,818.39,11,22,2024,4,14
3196.0,CA-2024-123505,2024-11-22,2024-12-06,Consumer,Punta Negra,Sur,OFF-PA-10002586,Periféricos,Mouse,Microsoft Bluetooth Mouse Ratón Inalámbrico,829.56,11,22,2024,4,14
3197.0,US-2024-165449,2024-11-22,2024-12-06,Home Office,Los Olivos,Norte,TEC-AC-10004127,Periféricos,Monitores,Microsoft LifeCam HD-3000 720p,835.48,11,22,2024,4,14
3198.0,CA-2024-148040,2024-11-22,2024-12-06,Corporate,Los Olivos,Norte,FUR-CH-10001482,Almacenamiento,Tarjetas de memoria,LaCie Rugged Mini 4TB HDD Externo,756.37,11,22,2024,4,14
3199.0,CA-2024-168459,2024-11-22,2024-12-06,Consumer,San Isidro,Centro,OFF-BI-10003712,Periféricos,Auriculares / Headsets,Canon imageCLASS MF743Cdw Impresora Láser a color,749.28,11,22,2024,4,14
3200.0,US-2024-129609,2024-11-22,2024-12-06,Consumer,Breña,Centro,OFF-AR-10003478,Componentes,Fuentes de poder,Cooler Master Hyper 212 Black Edition Disipador de Aire,714.59,11,22,2024,4,14
3201.0,CA-2024-137708,2024-11-22,2024-12-06,Consumer,Pachacámac,Sur,OFF-PA-10000176,Componentes,Refrigeración,AMD Ryzen 5 5600X 6 núcleos 12 hilos,810.3,11,22,2024,4,14
3202.0,CA-2024-137708,2024-11-22,2024-12-06,Consumer,Santa Anita,Este,OFF-PA-10000327,Componentes,Procesadores (CPU),MSI Radeon RX 6700 XT Gaming X 12GB GDDR6,825.9300000000001,11,22,2024,4,14
3203.0,CA-2024-137708,2024-11-22,2024-12-06,Consumer,San Martín de Porres,Norte,OFF-ST-10004634,Componentes,Tarjetas gráficas (GPU),Western Digital Black 1TB HDD,690.55,11,22,2024,4,14
3204.0,CA-2024-149300,2024-11-22,2024-12-06,Consumer,San Luis,Centro,TEC-MA-10000423,Periféricos,Monitores,Genius WideCam F100 Ultra Wide Angle 1080p,830.4300000000001,11,22,2024,4,14
3205.0,CA-2024-119004,2024-11-23,2024-12-07,Consumer,Surco,Centro,TEC-PH-10002844,Periféricos,Impresoras,SteelSeries Apex Pro Teclado Mecánico con Switches Omnipoint,750.73,11,23,2024,5,14
3206.0,CA-2024-149160,2024-11-23,2024-12-07,Corporate,Comas,Norte,FUR-FU-10003347,Almacenamiento,Pendrives / USB,SanDisk Extreme Portable SSD 1TB Externo,859.54,11,23,2024,5,14
3207.0,CA-2024-149160,2024-11-23,2024-12-07,Corporate,Magdalena del Mar,Centro,OFF-BI-10001543,Periféricos,Webcams,Razer BlackWidow V3 Teclado Mecánico RGB,837.89,11,23,2024,5,14
3208.0,CA-2024-111395,2024-11-23,2024-12-07,Corporate,Independencia,Norte,OFF-ST-10001291,Periféricos,Micrófonos,HP X3000 Ratón Inalámbrico Óptico,843.27,11,23,2024,5,14
3209.0,CA-2024-103156,2024-11-23,2024-12-07,Consumer,Breña,Centro,FUR-FU-10000320,Almacenamiento,Pendrives / USB,OIC Stacking Trays,789.12,11,23,2024,5,14
3210.0,CA-2024-120838,2024-11-23,2024-12-07,Consumer,Lince,Centro,TEC-PH-10003484,Periféricos,Mouse / Ratones,SteelSeries Apex Pro Teclado Mecánico con Switches Omnipoint,718.58,11,23,2024,5,14
3211.0,CA-2024-119746,2024-11-23,2024-12-07,Consumer,Pachacámac,Sur,FUR-FU-10004909,Almacenamiento,Discos externos,Western Digital My Passport 1TB HDD Externo,809.4,11,23,2024,5,14
3212.0,CA-2024-119746,2024-11-23,2024-12-07,Consumer,San Juan de Lurigancho,Este,OFF-LA-10001613,Componentes,Memoria RAM,MSI Radeon RX 6700 XT Gaming X 12GB GDDR6,796.69,11,23,2024,5,14
3213.0,CA-2024-135545,2024-11-24,2024-12-08,Consumer,Santa Anita,Este,OFF-BI-10001078,Periféricos,Auriculares / Headsets,Canon imageCLASS MF743Cdw Impresora Láser a color,755.31,11,24,2024,6,14
3214.0,CA-2024-135545,2024-11-24,2024-12-08,Consumer,Ate,Este,OFF-PA-10003892,Periféricos,Webcams,Toshiba X300 4TB HDD,838.47,11,24,2024,6,14
3215.0,CA-2024-135545,2024-11-24,2024-12-08,Consumer,La Victoria,Centro,FUR-FU-10000397,Almacenamiento,Pendrives / USB,Luxo Economy Swing Arm Lamp,816.44,11,24,2024,6,14
3216.0,CA-2024-166436,2024-11-24,2024-12-08,Corporate,Pucusana,Sur,OFF-PA-10001838,Periféricos,Teclados,SteelSeries Rival 5 Ratón RGB para Juegos,681.3199999999999,11,24,2024,6,14
3217.0,CA-2024-105347,2024-11-24,2024-12-08,Consumer,Barranco,Sur,OFF-PA-10000675,Periféricos,Mouse / Ratones,HyperX Alloy FPS Pro Teclado Mecánico Tenkeyless,821.65,11,24,2024,6,14
3218.0,CA-2024-128300,2024-11-24,2024-12-08,Corporate,Carabayllo,Norte,TEC-PH-10002807,Periféricos,Monitores,Logitech StreamCam Full HD 1080p 60fps,681.98,11,24,2024,6,14
3219.0,CA-2024-153416,2024-11-24,2024-12-08,Consumer,Santa Rosa,Centro,OFF-PA-10002005,Periféricos,Impresoras,Logitech M185 Ratón Inalámbrico Compacto,700.97,11,24,2024,6,14
3220.0,CA-2024-153416,2024-11-24,2024-12-08,Consumer,Lurigancho-Chosica,Este,OFF-ST-10000060,Periféricos,Auriculares / Headsets,Epson EcoTank ET-4760 Impresora Multifunción,825.21,11,24,2024,6,14
3221.0,CA-2024-153416,2024-11-24,2024-12-08,Consumer,Santa Rosa,Centro,OFF-BI-10002706,Periféricos,Webcams,Jabra Elite 85t Bluetooth Cancelación de ruido activa,837.95,11,24,2024,6,14
3222.0,CA-2024-169894,2024-11-24,2024-12-08,Consumer,Villa El Salvador,Sur,OFF-BI-10004230,Componentes,Unidades de estado sólido (SSD),Corsair RM750x 750W 80 Plus Gold Modular,705.71,11,24,2024,6,14
3223.0,CA-2024-169894,2024-11-24,2024-12-08,Consumer,Lince,Centro,OFF-ST-10000060,Componentes,Placas base,NZXT Kraken X63 RGB Enfriamiento Líquido 280mm,866.11,11,24,2024,6,14
3224.0,CA-2024-168641,2024-11-24,2024-12-08,Consumer,San Luis,Centro,OFF-AR-10003759,Componentes,Fuentes de poder,AMD Ryzen 7 7700X 8 núcleos 16 hilos,725.54,11,24,2024,6,14
3225.0,CA-2024-168641,2024-11-24,2024-12-08,Consumer,Pachacámac,Sur,OFF-EN-10003001,Componentes,Refrigeración,NVIDIA GeForce RTX 3060 Ti 8GB GDDR6,738.56,11,24,2024,6,14
3226.0,CA-2024-168641,2024-11-24,2024-12-08,Consumer,Breña,Centro,FUR-BO-10000780,Almacenamiento,Discos externos,HP x796w 64GB USB 3.1,727.67,11,24,2024,6,14
3227.0,CA-2024-147235,2024-11-24,2024-12-08,Consumer,San Miguel,Centro,OFF-PA-10004948,Componentes,Tarjetas gráficas (GPU),Gigabyte B550 AORUS Elite V2 (Socket AM4),809.13,11,24,2024,6,14
3228.0,CA-2024-123701,2024-11-24,2024-12-08,Consumer,Jesús María,Centro,OFF-AR-10001860,Componentes,Memoria RAM,AMD Ryzen 9 7950X 16 núcleos 32 hilos,809.12,11,24,2024,6,14
3229.0,CA-2024-131366,2024-11-24,2024-12-08,Corporate,Punta Negra,Sur,TEC-PH-10003437,Periféricos,Micrófonos,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,706.98,11,24,2024,6,14
3230.0,CA-2024-131366,2024-11-24,2024-12-08,Corporate,Magdalena del Mar,Centro,OFF-PA-10000675,Componentes,Unidades de estado sólido (SSD),Intel Core i7-13700F 13ª Gen 16 núcleos,721.72,11,24,2024,6,14
3231.0,CA-2024-148586,2024-11-25,2024-12-09,Consumer,Punta Hermosa,Sur,FUR-CH-10002439,Almacenamiento,Tarjetas de memoria,SanDisk Extreme Portable SSD 1TB Externo,853.24,11,25,2024,0,14
3232.0,US-2024-133312,2024-11-25,2024-12-09,Consumer,San Isidro,Centro,OFF-ST-10001325,Componentes,Fuentes de poder,Kingston FURY Beast 16GB DDR4 3200MHz,714.62,11,25,2024,0,14
3233.0,CA-2024-135307,2024-11-26,2024-12-10,Consumer,Ate,Este,FUR-FU-10001290,Almacenamiento,Pendrives / USB,Corsair Flash Voyager GTX 256GB USB 3.1,823.56,11,26,2024,1,14
3234.0,CA-2024-135307,2024-11-26,2024-12-10,Consumer,Carabayllo,Norte,TEC-AC-10002399,Periféricos,Auriculares / Headsets,Logitech M185 Ratón Inalámbrico Compacto,836.64,11,26,2024,1,14
3235.0,CA-2024-122700,2024-11-26,2024-12-10,Consumer,Magdalena del Mar,Centro,TEC-PH-10003092,Periféricos,Webcams,Logitech Brio 4K Ultra HD Webcam con HDR,734.36,11,26,2024,1,14
3236.0,CA-2024-165029,2024-11-26,2024-12-10,Corporate,Villa El Salvador,Sur,OFF-AR-10003504,Periféricos,Micrófonos,Elgato Facecam Full HD 1080p 60fps para streaming,685.38,11,26,2024,1,14
3237.0,CA-2024-117961,2024-11-26,2024-12-10,Corporate,San Martín de Porres,Norte,OFF-BI-10000343,Periféricos,Teclados,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",798.05,11,26,2024,1,14
3238.0,CA-2024-117961,2024-11-26,2024-12-10,Corporate,Villa El Salvador,Sur,OFF-BI-10003707,Periféricos,Mouse / Ratones,Razer BlackWidow V3 Teclado Mecánico RGB,850.36,11,26,2024,1,14
3239.0,CA-2024-117961,2024-11-26,2024-12-10,Corporate,Jesús María,Centro,OFF-PA-10001274,Periféricos,Monitores,Loose Memo Sheets,735.99,11,26,2024,1,14
3240.0,CA-2024-155957,2024-11-26,2024-12-10,Corporate,Barranco,Sur,OFF-AP-10002082,Periféricos,Impresoras,Logitech M185 Ratón Inalámbrico Compacto,687.51,11,26,2024,1,14
3241.0,CA-2024-138436,2024-11-26,2024-12-10,Corporate,Magdalena del Mar,Centro,TEC-AC-10002323,Periféricos,Auriculares / Headsets,Corsair K95 RGB Platinum Teclado Mecánico,772.94,11,26,2024,1,14
3242.0,CA-2024-166975,2024-11-26,2024-12-10,Corporate,Pucusana,Sur,FUR-FU-10003930,Almacenamiento,Pendrives / USB,Kingston DataTraveler Max 256GB USB-C 3.2 Gen 2,759.48,11,26,2024,1,14
3243.0,CA-2024-155607,2024-11-26,2024-12-10,Home Office,Santa Anita,Este,OFF-AP-10001962,Componentes,Tarjetas gráficas (GPU),AMD Ryzen 5 5600X 6 núcleos 12 hilos,755.16,11,26,2024,1,14
3244.0,CA-2024-155607,2024-11-26,2024-12-10,Home Office,Breña,Centro,OFF-BI-10003364,Componentes,Memoria RAM,AMD Radeon RX 6800 XT 16GB GDDR6,854.06,11,26,2024,1,14
3245.0,CA-2024-158939,2024-11-26,2024-12-10,Corporate,Comas,Norte,TEC-CO-10002313,Periféricos,Mouse / Ratones,Microsoft LifeCam HD-3000 720p,767.17,11,26,2024,1,14
3246.0,US-2024-168935,2024-11-27,2024-12-11,Consumer,Los Olivos,Norte,FUR-TA-10000617,Almacenamiento,Tarjetas de memoria,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",706.15,11,27,2024,2,14
3247.0,US-2024-168935,2024-11-27,2024-12-11,Consumer,Santa Rosa,Centro,TEC-AC-10002335,Periféricos,Impresoras,Logitech Media Keyboard K200,839.62,11,27,2024,2,14
3248.0,CA-2024-101910,2024-11-27,2024-12-11,Consumer,El Agustino,Este,FUR-CH-10002647,Almacenamiento,Pendrives / USB,Samsung BAR Plus 64GB USB 3.1,795.25,11,27,2024,2,14
3249.0,CA-2024-102519,2024-11-27,2024-12-11,Corporate,Los Olivos,Norte,TEC-AC-10001772,Periféricos,Webcams,HyperX Alloy FPS Pro Teclado Mecánico Tenkeyless,866.4100000000001,11,27,2024,2,14
3250.0,CA-2024-160059,2024-11-27,2024-12-11,Home Office,Punta Negra,Sur,OFF-BI-10000145,Periféricos,Micrófonos,Brother HL-L2350DW Impresora Láser,699.66,11,27,2024,2,14
3251.0,CA-2024-101245,2024-11-27,2024-12-11,Corporate,Santa Anita,Este,OFF-PA-10003129,Periféricos,Teclados,Epson EcoTank ET-4760 Impresora Multifunción,821.36,11,27,2024,2,14
3252.0,CA-2024-101245,2024-11-27,2024-12-11,Corporate,Lurigancho-Chosica,Este,TEC-AC-10001284,Periféricos,Mouse / Ratones,Genius WideCam F100 Ultra Wide Angle 1080p,832.1800000000001,11,27,2024,2,14
3253.0,CA-2024-128055,2024-11-27,2024-12-11,Consumer,Lurigancho-Chosica,Este,OFF-BI-10004390,Periféricos,Monitores,Logitech C920 HD Pro Webcam 1080p,702.92,11,27,2024,2,14
3254.0,CA-2024-132185,2024-11-27,2024-12-11,Consumer,San Martín de Porres,Norte,OFF-AR-10000422,Periféricos,Impresoras,Logitech M185 Ratón Inalámbrico Compacto,832.53,11,27,2024,2,14
3255.0,CA-2024-145184,2024-11-27,2024-12-11,Corporate,Pueblo Libre,Centro,TEC-AC-10000397,Periféricos,Auriculares / Headsets,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",689.53,11,27,2024,2,14
3256.0,CA-2024-163762,2024-11-27,2024-12-11,Consumer,Lurigancho-Chosica,Este,OFF-AR-10001915,Periféricos,Webcams,Peel-Off China Markers,708.27,11,27,2024,2,14
3257.0,CA-2024-125234,2024-11-27,2024-12-11,Home Office,Lurigancho-Chosica,Este,OFF-PA-10000482,Componentes,Refrigeración,Gigabyte B550 AORUS Elite V2 (Socket AM4),722.49,11,27,2024,2,14
3258.0,CA-2024-107125,2024-11-27,2024-12-11,Consumer,Cieneguilla,Este,OFF-BI-10001989,Componentes,Procesadores (CPU),AMD Radeon RX 7900 XTX 24GB GDDR6,697.42,11,27,2024,2,14
3259.0,CA-2024-107125,2024-11-27,2024-12-11,Consumer,Ate,Este,FUR-FU-10000732,Almacenamiento,Discos externos,Eldon 200 Class Desk Accessories,688.26,11,27,2024,2,14
3260.0,US-2024-154389,2024-11-27,2024-12-11,Home Office,Santa Rosa,Centro,TEC-PH-10002789,Periféricos,Monitores,Redragon M602 RGB Centrophorus Ratón Gamer,745.04,11,27,2024,2,14
3261.0,US-2024-159982,2024-11-28,2024-12-12,Corporate,Pueblo Libre,Centro,FUR-FU-10002505,Almacenamiento,Tarjetas de memoria,PNY Turbo Attaché 4 128GB USB 3.0,790.1800000000001,11,28,2024,3,14
3262.0,US-2024-159982,2024-11-28,2024-12-12,Corporate,Los Olivos,Norte,OFF-ST-10001590,Periféricos,Auriculares / Headsets,Epson WorkForce WF-2830 Impresora Multifunción,852.5,11,28,2024,3,14
3263.0,US-2024-159982,2024-11-28,2024-12-12,Corporate,Pachacámac,Sur,TEC-PH-10001580,Periféricos,Webcams,Sennheiser Momentum True Wireless 3 Alta fidelidad,766.63,11,28,2024,3,14
3264.0,US-2024-110576,2024-11-28,2024-12-12,Home Office,Comas,Norte,FUR-FU-10003601,Almacenamiento,Tarjetas de memoria,Kingston DataTraveler Exodia 128GB USB 3.2,847.67,11,28,2024,3,14
3265.0,US-2024-110576,2024-11-28,2024-12-12,Home Office,Pachacámac,Sur,FUR-FU-10000576,Almacenamiento,Discos externos,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,708.64,11,28,2024,3,14
3266.0,US-2024-110576,2024-11-28,2024-12-12,Home Office,Miraflores,Centro,FUR-TA-10004154,Almacenamiento,Pendrives / USB,Toshiba Canvio Basics 2TB HDD Externo,701.44,11,28,2024,3,14
3267.0,US-2024-110576,2024-11-28,2024-12-12,Home Office,La Victoria,Centro,OFF-PA-10002479,Periféricos,Monitores,Logitech C920 HD Pro Webcam 1080p,848.12,11,28,2024,3,14
